file_idx,smiles,am1_barrier,dft_barrier,split
315,C(=C\C(=O)N)(/Cl)\Br,22.9146253661,14.9672398864,test
316,C(=C\C(=O)NC)(/Cl)\Br,23.2185212926,16.3915671652,train
317,C(=C\C(=O)Nc1ccccc1)(/Cl)\Br,21.233044271,12.9070447065,test
318,C(=C\C(=O)N(C)C)(/Cl)\Br,25.2939981469,16.4904250079,train
319,C(=C\C(=O)OC)(/Cl)\Br,21.6341541725,16.1090749506,train
320,C(=C\C(=O)c1ccccc1)(/Cl)\Br,25.4616552531,10.5306537784,train
321,C(=C(\C(=O)C)/C)(/Cl)\c1ccccc1,31.1641898554,21.6822463786,train
322,C(=C(\C=O)/C)(/Cl)\c1ccccc1,25.5287011886,19.0181762416,train
323,C(=C(\C(=O)N)/C)(/Cl)\c1ccccc1,31.7488659881,26.7894957871,train
324,C(=C(\C(=O)NC)/C)(/Cl)\c1ccccc1,33.4100967792,31.4834963216,train
325,C(=C(\C(=O)Nc1ccccc1)/C)(/Cl)\c1ccccc1,30.6535031429,28.0146866999,train
326,C(=C(\C(=O)N(C)C)/C)(/Cl)\c1ccccc1,34.3411158722,33.4777339804,train
327,C(=C(\C(=O)OC)/C)(/Cl)\c1ccccc1,26.9735342131,22.4906203981,train
328,C(=C(\C(=O)c1ccccc1)/C)(/Cl)\c1ccccc1,32.0676008093,23.8397030164,train
329,C(=C(\C(=O)C)/Cl)(/Cl)\c1ccccc1,27.5988148285,15.4820549339,train
330,C(=C(\C=O)/Cl)(/Cl)\c1ccccc1,20.2844920008,13.0364246099,train
331,C(=C(\C(=O)N)/Cl)(/Cl)\c1ccccc1,25.9983135079,20.0608974394,train
332,C(=C(\C(=O)NC)/Cl)(/Cl)\c1ccccc1,25.761849983,18.5175692634,test
333,C(=C(\C(=O)Nc1ccccc1)/Cl)(/Cl)\c1ccccc1,24.9061230248,15.1426287841,train
334,C(=C(\C(=O)N(C)C)/Cl)(/Cl)\c1ccccc1,25.9992495969,23.9918677889,train
335,C(=C(\C(=O)OC)/Cl)(/Cl)\c1ccccc1,21.3616467203,17.3100402325,train
336,C(=C(\C(=O)c1ccccc1)/Cl)(/Cl)\c1ccccc1,25.4561765494,21.6909913502,train
337,C(=C(\C(=O)C)/Br)(/Cl)\c1ccccc1,25.3435849917,16.2245366938,train
338,C(=C(\C=O)/Br)(/Cl)\c1ccccc1,18.3177132023,12.9303378579,train
339,C(=C(\C(=O)N)/Br)(/Cl)\c1ccccc1,25.0256961861,19.3808089466,train
340,C(=C(\C(=O)NC)/Br)(/Cl)\c1ccccc1,24.8694844751,21.0092587829,train
341,C(=C(\C(=O)Nc1ccccc1)/Br)(/Cl)\c1ccccc1,23.0694047728,14.7141653152,test
342,C(=C(\C(=O)N(C)C)/Br)(/Cl)\c1ccccc1,22.0385646631,24.7930028594,train
343,C(=C(\C(=O)OC)/Br)(/Cl)\c1ccccc1,20.1512014285,17.1985757247,train
344,C(=C(\C(=O)c1ccccc1)/Br)(/Cl)\c1ccccc1,24.984042127,21.6947626823,train
345,C(=C(\C(=O)C)/c1ccccc1)(/Cl)\c1ccccc1,28.7224179309,17.2103791776,test
346,C(=C(\C=O)/c1ccccc1)(/Cl)\c1ccccc1,23.7318023116,18.1061552271,train
347,C(=C(\C(=O)N)/c1ccccc1)(/Cl)\c1ccccc1,30.3642866849,25.7201732077,test
348,C(=C(\C(=O)NC)/c1ccccc1)(/Cl)\c1ccccc1,30.3914618774,21.6967016866,train
349,C(=C(\C(=O)Nc1ccccc1)/c1ccccc1)(/Cl)\c1ccccc1,28.851313675,17.0226220681,train
350,C(=C(\C(=O)N(C)C)/c1ccccc1)(/Cl)\c1ccccc1,28.4911680982,28.8366990105,train
351,C(=C(\C(=O)OC)/c1ccccc1)(/Cl)\c1ccccc1,24.7135269045,20.4557891514,train
352,C(=C(\C(=O)c1ccccc1)/c1ccccc1)(/Cl)\c1ccccc1,29.295824881,23.1293685669,train
353,C(=C\C(=O)C)(/Cl)\c1ccccc1,24.5008235151,16.5097968529,train
354,C(=C\C=O)(/Cl)\c1ccccc1,23.8094759871,16.1339469158,train
355,C(=C\C(=O)N)(/Cl)\c1ccccc1,30.4388521739,21.4605830495,train
356,C(=C\C(=O)NC)(/Cl)\c1ccccc1,27.4268313107,23.0144477369,train
357,C(=C\C(=O)Nc1ccccc1)(/Cl)\c1ccccc1,28.2796684329,19.6759831282,train
358,C(=C\C(=O)N(C)C)(/Cl)\c1ccccc1,29.5254016348,22.7752335952,train
359,C(=C\C(=O)OC)(/Cl)\c1ccccc1,23.3450628872,19.6096528667,train
360,C(=C\C(=O)c1ccccc1)(/Cl)\c1ccccc1,25.4618426949,16.5028559707,train
361,C(=C(\C(=O)C)/C)/Cl,18.5240031646,14.6644201292,train
362,C(=C(\C=O)/C)/Cl,15.0550861315,13.2277296582,train
363,C(=C(\C(=O)N)/C)/Cl,19.010992474,16.93284115,train
364,C(=C(\C(=O)NC)/C)/Cl,19.1320402854,17.950825297,train
365,C(=C(\C(=O)Nc1ccccc1)/C)/Cl,17.0000525339,13.7659363764,train
366,C(=C(\C(=O)N(C)C)/C)/Cl,22.3223915411,23.2479835453,train
367,C(=C(\C(=O)OC)/C)/Cl,11.9431993602,15.9625615282,train
368,C(=C(\C(=O)c1ccccc1)/C)/Cl,17.3844436862,16.1529171549,test
369,C(=C(\C(=O)C)/Cl)/Cl,12.8328483193,10.8511228665,train
370,C(=C(\C=O)/Cl)/Cl,13.5649153249,8.8311196687,train
371,C(=C(\C(=O)N)/Cl)/Cl,17.4818833734,13.9823072906,train
372,C(=C(\C(=O)NC)/Cl)/Cl,15.1500152137,14.3116681884,train
373,C(=C(\C(=O)Nc1ccccc1)/Cl)/Cl,16.6643541373,12.10317997,train
374,C(=C(\C(=O)N(C)C)/Cl)/Cl,16.983756237,15.0503974415,test
375,C(=C(\C(=O)OC)/Cl)/Cl,10.8900420962,10.4121235134,train
376,C(=C(\C(=O)c1ccccc1)/Cl)/Cl,12.3004774828,11.4868527145,train
377,C(=C(\C(=O)C)/Br)/Cl,15.0889509361,10.2217685144,train
378,C(=C(\C=O)/Br)/Cl,12.7616337142,8.1676978273,train
379,C(=C(\C(=O)N)/Br)/Cl,13.9702321385,9.0119176983,train
380,C(=C(\C(=O)NC)/Br)/Cl,13.8230559139,13.7449643825,train
381,C(=C(\C(=O)Nc1ccccc1)/Br)/Cl,11.9437801971,9.9143202479,train
382,C(=C(\C(=O)N(C)C)/Br)/Cl,14.9504831609,17.4316954942,train
383,C(=C(\C(=O)OC)/Br)/Cl,10.3103149849,9.6521656145,train
384,C(=C(\C(=O)c1ccccc1)/Br)/Cl,11.6433350314,10.9148025278,train
385,C(=C(\C(=O)C)/c1ccccc1)/Cl,17.3368729491,14.2002199956,train
386,O=C/C(=C/Cl)c1ccccc1,9.4412790824,8.9461371353,train
387,C(=C(\C(=O)N)/c1ccccc1)/Cl,18.0668811329,15.6892158914,train
388,C(=C(\C(=O)NC)/c1ccccc1)/Cl,18.4290464556,16.9752551428,test
389,C(=C(\C(=O)Nc1ccccc1)/c1ccccc1)/Cl,17.2593416623,14.1982709512,train
390,C(=C(\C(=O)N(C)C)/c1ccccc1)/Cl,18.9586563131,15.9267332475,test
391,C(=C(\C(=O)OC)/c1ccccc1)/Cl,13.9916648821,12.9242961972,train
392,C(=C(\C(=O)c1ccccc1)/c1ccccc1)/Cl,13.1816182599,11.1254825585,test
393,C(=C\C(=O)C)/Cl,17.9140101108,12.9902003795,train
394,C(=C\C=O)/Cl,12.5907613374,11.9921057728,train
395,C(=C\C(=O)N)/Cl,17.6973151564,15.0908040316,train
396,C(=C\C(=O)NC)/Cl,17.9326903968,15.9200327013,train
397,C(=C\C(=O)Nc1ccccc1)/Cl,16.1230820962,12.0355865318,train
398,C(=C\C(=O)N(C)C)/Cl,17.595227961,16.9263062663,train
399,C(=C\C(=O)OC)/Cl,11.5072518814,13.7353590949,train
400,O=C(/C=C/Cl)c1ccccc1,11.0787757587,11.5295955225,train
401,C(=C(\C(=O)C)/C)(/Br)\C,25.3038740561,17.8714164827,train
402,C(=C(\C=O)/C)(/Br)\C,22.9843746895,12.5811664865,train
403,C(=C(\C(=O)N)/C)(/Br)\C,28.6996396482,21.1361788489,train
404,C(=C(\C(=O)NC)/C)(/Br)\C,28.7036464846,22.3698499245,train
405,C(=C(\C(=O)Nc1ccccc1)/C)(/Br)\C,27.8936599374,17.9773902832,test
406,C(=C(\C(=O)N(C)C)/C)(/Br)\C,30.2143687703,31.5414907472,train
407,C(=C(\C(=O)OC)/C)(/Br)\C,21.5226047777,19.074515297,train
408,C(=C(\C(=O)c1ccccc1)/C)(/Br)\C,26.911691999,21.7271672716,train
409,C(=C(\C(=O)C)/Cl)(/Br)\C,19.6632603869,12.4269058325,train
410,C(=C(\C=O)/Cl)(/Br)\C,16.729476752,11.7698908629,train
411,C(=C(\C(=O)N)/Cl)(/Br)\C,21.2047927307,15.5059191189,train
412,C(=C(\C(=O)NC)/Cl)(/Br)\C,21.49102859,16.7303030546,train
413,C(=C(\C(=O)Nc1ccccc1)/Cl)(/Br)\C,22.0020768401,13.386989053,train
414,C(=C(\C(=O)N(C)C)/Cl)(/Br)\C,24.4660450615,22.9712048041,train
415,C(=C(\C(=O)OC)/Cl)(/Br)\C,17.6354697741,13.1431451465,train
416,C(=C(\C(=O)c1ccccc1)/Cl)(/Br)\C,21.5568007202,17.2210531138,train
417,C(=C(\C(=O)C)/Br)(/Br)\C,19.5917803316,12.3818381018,test
418,C(=C(\C=O)/Br)(/Br)\C,15.7538279121,9.8543868175,train
419,C(=C(\C(=O)N)/Br)(/Br)\C,20.3287797371,15.3923838299,train
420,C(=C(\C(=O)NC)/Br)(/Br)\C,20.7749783132,15.8625578539,train
421,C(=C(\C(=O)Nc1ccccc1)/Br)(/Br)\C,19.6518370306,13.3476191081,train
422,C(=C(\C(=O)N(C)C)/Br)(/Br)\C,22.2069381865,23.1485452554,train
423,C(=C(\C(=O)OC)/Br)(/Br)\C,16.2923221091,13.1924046397,train
424,C(=C(\C(=O)c1ccccc1)/Br)(/Br)\C,19.5980790087,18.0522082367,train
425,C(=C(\C(=O)C)/c1ccccc1)(/Br)\C,23.5968392085,15.9957718399,train
426,C(=C(\C=O)/c1ccccc1)(/Br)\C,22.1994585093,10.6247299984,train
427,C(=C(\C(=O)N)/c1ccccc1)(/Br)\C,26.1491334089,19.2125234557,train
428,C(=C(\C(=O)NC)/c1ccccc1)(/Br)\C,26.3177598518,18.4750554967,train
429,C(=C(\C(=O)Nc1ccccc1)/c1ccccc1)(/Br)\C,24.5450906087,15.8762187345,train
430,C(=C(\C(=O)N(C)C)/c1ccccc1)(/Br)\C,26.891880583,25.4316004258,train
431,C(=C(\C(=O)OC)/c1ccccc1)(/Br)\C,21.5831623856,19.2188048256,test
432,C(=C(\C(=O)c1ccccc1)/c1ccccc1)(/Br)\C,25.0416327764,15.5118553588,train
433,C(=C\C(=O)C)(/Br)\C,22.1061436713,15.206816728,train
434,C(=C\C=O)(/Br)\C,21.0664187863,11.3357233327,train
435,C(=C\C(=O)N)(/Br)\C,26.1162275337,18.9369652205,train
436,C(=C\C(=O)NC)(/Br)\C,27.1808564743,21.7471659987,train
437,C(=C\C(=O)Nc1ccccc1)(/Br)\C,24.9787545118,15.9669001293,train
438,C(=C\C(=O)N(C)C)(/Br)\C,25.6713504321,19.7556956565,train
439,C(=C\C(=O)OC)(/Br)\C,20.1564787379,16.8303719902,test
440,C(=C\C(=O)c1ccccc1)(/Br)\C,21.681648005,13.9421968849,train
441,C(=C(\C(=O)C)/C)(/Br)\Cl,28.5214648737,16.9636926531,train
442,C(=C(\C=O)/C)(/Br)\Cl,21.3717285573,11.6932594059,train
443,C(=C(\C(=O)N)/C)(/Br)\Cl,26.0584943082,21.9408154225,train
444,C(=C(\C(=O)NC)/C)(/Br)\Cl,26.2801136445,20.9830288869,train
445,C(=C(\C(=O)Nc1ccccc1)/C)(/Br)\Cl,24.0264068983,16.8224402707,train
446,C(=C(\C(=O)N(C)C)/C)(/Br)\Cl,29.5230308464,25.2412956275,train
447,C(=C(\C(=O)OC)/C)(/Br)\Cl,20.2206927488,18.7296549158,train
448,C(=C(\C(=O)c1ccccc1)/C)(/Br)\Cl,28.5727422375,19.5008515088,train
449,C(=C(\C(=O)C)/Cl)(/Br)\Cl,22.1487587792,11.8358985841,train
450,C(=C(\C=O)/Cl)(/Br)\Cl,16.8349627511,7.3559327464,train
451,C(=C(\C(=O)N)/Cl)(/Br)\Cl,20.0748839002,15.3071366677,train
452,C(=C(\C(=O)NC)/Cl)(/Br)\Cl,20.4127689026,16.3046508277,train
453,C(=C(\C(=O)Nc1ccccc1)/Cl)(/Br)\Cl,19.0263905061,10.8579689948,train
454,C(=C(\C(=O)N(C)C)/Cl)(/Br)\Cl,22.1863085344,22.7290049719,train
455,C(=C(\C(=O)OC)/Cl)(/Br)\Cl,15.8962944907,14.146401018,train
456,C(=C(\C(=O)c1ccccc1)/Cl)(/Br)\Cl,20.5803334345,18.09210529,train
457,C(=C(\C(=O)C)/Br)(/Br)\Cl,17.8692366195,12.755375666,train
458,C(=C(\C=O)/Br)(/Br)\Cl,17.041934031,8.0264391699,test
459,C(=C(\C(=O)N)/Br)(/Br)\Cl,18.2404569737,16.115281019,train
460,C(=C(\C(=O)NC)/Br)(/Br)\Cl,17.2816407088,13.6625535625,train
461,C(=C(\C(=O)Nc1ccccc1)/Br)(/Br)\Cl,16.2896767437,10.5361507606,train
462,C(=C(\C(=O)N(C)C)/Br)(/Br)\Cl,19.2645526756,22.4737843187,test
463,C(=C(\C(=O)OC)/Br)(/Br)\Cl,13.7305189487,14.6097100876,test
464,C(=C(\C(=O)c1ccccc1)/Br)(/Br)\Cl,18.1286516418,18.2193014605,train
465,C(=C(\C(=O)C)/c1ccccc1)(/Br)\Cl,24.9445086196,19.4963710914,train
466,C(=C(\C=O)/c1ccccc1)(/Br)\Cl,21.0859477454,9.9615089596,train
467,C(=C(\C(=O)N)/c1ccccc1)(/Br)\Cl,22.2659882733,16.2318283535,train
468,C(=C(\C(=O)NC)/c1ccccc1)(/Br)\Cl,23.4909270289,16.6631344405,train
469,C(=C(\C(=O)Nc1ccccc1)/c1ccccc1)(/Br)\Cl,22.0060953425,14.3432319149,train
470,C(=C(\C(=O)N(C)C)/c1ccccc1)(/Br)\Cl,22.6142375563,25.1120412258,test
471,C(=C(\C(=O)OC)/c1ccccc1)(/Br)\Cl,21.6443584832,17.1918927484,train
472,C(=C(\C(=O)c1ccccc1)/c1ccccc1)(/Br)\Cl,22.1515207106,21.1869757413,train
473,C(=C\C(=O)C)(/Br)\Cl,22.8769142184,11.3973698638,train
474,C(=C\C=O)(/Br)\Cl,18.4636564718,10.3024599576,train
475,C(=C\C(=O)N)(/Br)\Cl,24.6631803451,15.8259615012,train
476,C(=C\C(=O)NC)(/Br)\Cl,21.9483006282,17.1535581949,train
477,C(=C\C(=O)Nc1ccccc1)(/Br)\Cl,21.5827623496,13.3552370733,train
478,C(=C\C(=O)N(C)C)(/Br)\Cl,25.3002385315,16.1631976427,test
479,C(=C\C(=O)OC)(/Br)\Cl,16.7520304368,16.1550776698,test
480,C(=C\C(=O)c1ccccc1)(/Br)\Cl,22.0411888299,10.6937309401,test
481,C(=C(C(=O)C)C)(Br)Br,28.4881837959,17.2324863365,train
482,C(=C(C=O)C)(Br)Br,20.8987626778,11.4166281294,train
483,C(=C(C(=O)N)C)(Br)Br,27.7840532341,22.2204524691,train
484,C(=C(C(=O)NC)C)(Br)Br,28.0014027846,19.5266735236,train
485,C(=C(C(=O)Nc1ccccc1)C)(Br)Br,25.723885078,16.2999570572,train
486,C(=C(C(=O)N(C)C)C)(Br)Br,31.2243058253,24.8748551954,train
487,C(=C(C(=O)OC)C)(Br)Br,23.5753046936,18.9676755335,train
488,C(=C(C(=O)c1ccccc1)C)(Br)Br,31.1011755098,19.7795786668,test
489,C(=C(C(=O)C)Cl)(Br)Br,23.286645351,12.7013345515,train
490,C(=C(C=O)Cl)(Br)Br,19.8130618025,9.029651116,train
491,C(=C(C(=O)N)Cl)(Br)Br,22.3493036146,16.194748819,train
492,C(=C(C(=O)NC)Cl)(Br)Br,22.9484516213,17.306802284,train
493,C(=C(C(=O)Nc1ccccc1)Cl)(Br)Br,20.79561905,12.551077407,train
494,C(=C(C(=O)N(C)C)Cl)(Br)Br,24.7043400873,23.6128332406,train
495,C(=C(C(=O)OC)Cl)(Br)Br,17.614845962,14.4286485046,test
496,C(=C(C(=O)c1ccccc1)Cl)(Br)Br,24.4233234556,18.9143937043,train
497,C(=C(C(=O)C)Br)(Br)Br,23.6904467565,13.959334168,train
498,C(=C(C=O)Br)(Br)Br,18.7214802847,6.8402078103,train
499,C(=C(C(=O)N)Br)(Br)Br,20.652539043,15.0107388434,train
500,C(=C(C(=O)NC)Br)(Br)Br,19.8408499802,13.7001790321,train
501,C(=C(C(=O)Nc1ccccc1)Br)(Br)Br,18.7571947732,12.2289328679,train
502,C(=C(C(=O)N(C)C)Br)(Br)Br,22.0175122626,22.7891831315,train
503,C(=C(C(=O)OC)Br)(Br)Br,14.9600080287,14.6120946235,train
504,C(=C(C(=O)c1ccccc1)Br)(Br)Br,18.4730814251,18.6709325798,train
505,C(=C(C(=O)C)c1ccccc1)(Br)Br,29.1575849278,16.1684122464,train
506,C(=C(C=O)c1ccccc1)(Br)Br,23.893242803,9.7001700895,train
507,C(=C(C(=O)N)c1ccccc1)(Br)Br,25.1865803218,16.3708781778,train
508,C(=C(C(=O)NC)c1ccccc1)(Br)Br,25.4789343902,16.4828948936,test
509,C(=C(C(=O)Nc1ccccc1)c1ccccc1)(Br)Br,24.6458230381,13.8515531415,train
510,C(=C(C(=O)N(C)C)c1ccccc1)(Br)Br,24.4125517878,24.8404425756,train
511,C(=C(C(=O)OC)c1ccccc1)(Br)Br,23.430847224,17.7836341828,train
512,C(=C(C(=O)c1ccccc1)c1ccccc1)(Br)Br,25.3697063485,22.5504346019,test
513,C(=CC(=O)C)(Br)Br,25.2040573999,10.7260978786,train
514,C(=CC=O)(Br)Br,20.4823652087,9.6884858629,test
515,C(=CC(=O)N)(Br)Br,24.7377642637,15.2288736856,train
516,C(=CC(=O)NC)(Br)Br,25.4040423682,15.8580146849,train
517,C(=CC(=O)Nc1ccccc1)(Br)Br,23.5001148165,13.4759698963,train
518,C(=CC(=O)N(C)C)(Br)Br,27.5230959495,16.1907139324,train
519,C(=CC(=O)OC)(Br)Br,19.9614359708,15.9637563067,train
520,C(=CC(=O)c1ccccc1)(Br)Br,28.052934157,10.9422623425,train
521,C(=C(\C(=O)C)/C)(/Br)\c1ccccc1,36.6401699165,22.7305172702,train
522,C(=C(\C=O)/C)(/Br)\c1ccccc1,29.1586529139,18.699609762,train
523,C(=C(\C(=O)N)/C)(/Br)\c1ccccc1,33.627575621,26.8178567048,train
524,C(=C(\C(=O)NC)/C)(/Br)\c1ccccc1,34.0319968133,27.4432828479,train
525,C(=C(\C(=O)Nc1ccccc1)/C)(/Br)\c1ccccc1,31.6780575448,19.310515335,train
526,C(=C(\C(=O)N(C)C)/C)(/Br)\c1ccccc1,37.3009467294,30.2068784973,train
527,C(=C(\C(=O)OC)/C)(/Br)\c1ccccc1,28.5811388475,22.9487211395,train
528,C(=C(\C(=O)c1ccccc1)/C)(/Br)\c1ccccc1,35.5815675602,24.1349462235,train
529,C(=C(\C(=O)C)/Cl)(/Br)\c1ccccc1,30.7903370706,15.9794314928,train
530,C(=C(\C=O)/Cl)(/Br)\c1ccccc1,23.0693827794,13.632797064,train
531,C(=C(\C(=O)N)/Cl)(/Br)\c1ccccc1,29.3754760631,19.9751419948,train
532,C(=C(\C(=O)NC)/Cl)(/Br)\c1ccccc1,27.1647952764,18.0941948965,train
533,C(=C(\C(=O)Nc1ccccc1)/Cl)(/Br)\c1ccccc1,26.2997509665,13.7358654952,train
534,C(=C(\C(=O)N(C)C)/Cl)(/Br)\c1ccccc1,29.1743139871,24.7902041671,train
535,C(=C(\C(=O)OC)/Cl)(/Br)\c1ccccc1,23.6420100917,17.3368035109,train
536,C(=C(\C(=O)c1ccccc1)/Cl)(/Br)\c1ccccc1,26.1564914281,22.0242679073,train
537,C(=C(\C(=O)C)/Br)(/Br)\c1ccccc1,29.316233791,16.5536967876,train
538,C(=C(\C=O)/Br)(/Br)\c1ccccc1,20.4144500546,13.1542646149,train
539,C(=C(\C(=O)N)/Br)(/Br)\c1ccccc1,27.2930638383,23.4336416354,train
540,C(=C(\C(=O)NC)/Br)(/Br)\c1ccccc1,26.2533946855,18.7807404623,train
541,C(=C(\C(=O)Nc1ccccc1)/Br)(/Br)\c1ccccc1,24.4500719243,14.3243878055,train
542,C(=C(\C(=O)N(C)C)/Br)(/Br)\c1ccccc1,24.5492850284,24.1373182099,train
543,C(=C(\C(=O)OC)/Br)(/Br)\c1ccccc1,21.9997260141,17.1865087179,train
544,C(=C(\C(=O)c1ccccc1)/Br)(/Br)\c1ccccc1,27.4615135556,22.0976300402,train
545,C(=C(\C(=O)C)/c1ccccc1)(/Br)\c1ccccc1,33.8451797772,21.2625404317,train
546,C(=C(\C=O)/c1ccccc1)(/Br)\c1ccccc1,27.0099203501,18.1976084576,train
547,C(=C(\C(=O)N)/c1ccccc1)(/Br)\c1ccccc1,32.5398100163,23.3615972732,train
548,C(=C(\C(=O)NC)/c1ccccc1)(/Br)\c1ccccc1,32.0479678689,21.5917444522,train
549,C(=C(\C(=O)Nc1ccccc1)/c1ccccc1)(/Br)\c1ccccc1,30.3458114795,17.1834841217,train
550,C(=C(\C(=O)N(C)C)/c1ccccc1)(/Br)\c1ccccc1,32.6957284897,29.2991609427,train
551,C(=C(\C(=O)OC)/c1ccccc1)(/Br)\c1ccccc1,27.5065011864,20.71998319,train
552,C(=C(\C(=O)c1ccccc1)/c1ccccc1)(/Br)\c1ccccc1,32.8190782266,22.7433498385,train
553,C(=C\C(=O)C)(/Br)\c1ccccc1,29.4849249849,17.1235318665,train
554,C(=C\C=O)(/Br)\c1ccccc1,27.2377291325,16.8549327116,train
555,C(=C\C(=O)N)(/Br)\c1ccccc1,33.5757589864,21.0506618579,train
556,C(=C\C(=O)NC)(/Br)\c1ccccc1,30.1706148054,22.7176031252,train
557,C(=C\C(=O)Nc1ccccc1)(/Br)\c1ccccc1,29.4992234255,19.102119439,train
558,C(=C\C(=O)N(C)C)(/Br)\c1ccccc1,32.084615627,21.7057064476,train
559,C(=C\C(=O)OC)(/Br)\c1ccccc1,25.6794253632,19.6009455451,test
560,C(=C\C(=O)c1ccccc1)(/Br)\c1ccccc1,28.6684242184,16.7407322619,train
561,C(=C(\C(=O)C)/C)/Br,19.8695226003,14.983078225,train
562,C(=C(\C=O)/C)/Br,17.4438685787,10.1656691675,train
563,C(=C(\C(=O)N)/C)/Br,20.2414935805,16.1793434614,train
564,C(=C(\C(=O)NC)/C)/Br,21.0862493233,17.191867648,test
565,C(=C(\C(=O)Nc1ccccc1)/C)/Br,19.0099040876,13.0486547698,test
566,C(=C(\C(=O)N(C)C)/C)/Br,26.1430039093,23.2714116114,test
567,C(=C(\C(=O)OC)/C)/Br,14.3545589977,15.8651557428,train
568,C(=C(\C(=O)c1ccccc1)/C)/Br,20.5025259337,16.2553725097,test
569,C(=C(\C(=O)C)/Cl)/Br,14.8443836312,10.8974895413,test
570,C(=C(\C=O)/Cl)/Br,14.6538487437,8.9122440937,test
571,C(=C(\C(=O)N)/Cl)/Br,17.8496686458,12.693936214,train
572,C(=C(\C(=O)NC)/Cl)/Br,16.7993898343,14.3969718263,train
573,C(=C(\C(=O)Nc1ccccc1)/Cl)/Br,17.8954174615,11.8127246595,train
574,C(=C(\C(=O)N(C)C)/Cl)/Br,19.017592142,17.5907691458,train
575,C(=C(\C(=O)OC)/Cl)/Br,15.3013739976,12.3281170163,train
576,C(=C(\C(=O)c1ccccc1)/Cl)/Br,16.759231313,10.9034195062,train
577,C(=C(\C(=O)C)/Br)/Br,13.9205325888,10.7483179887,train
578,C(=C(\C=O)/Br)/Br,14.1091242224,8.404745806,train
579,C(=C(\C(=O)N)/Br)/Br,14.84032763,8.7060758562,train
580,C(=C(\C(=O)NC)/Br)/Br,15.0051157417,9.7885485241,train
581,C(=C(\C(=O)Nc1ccccc1)/Br)/Br,13.3260513854,6.7084559208,train
582,C(=C(\C(=O)N(C)C)/Br)/Br,16.7679088664,17.5412084477,train
583,C(=C(\C(=O)OC)/Br)/Br,12.6049117254,11.8495406394,train
584,C(=C(\C(=O)c1ccccc1)/Br)/Br,15.5792169943,9.3718822332,train
585,C(=C(\C(=O)C)/c1ccccc1)/Br,20.2447488606,13.5867943442,train
586,C(=C(\C=O)/c1ccccc1)/Br,14.2993884247,9.9494984288,train
587,C(=C(\C(=O)N)/c1ccccc1)/Br,19.9189312845,15.7337803592,train
588,C(=C(\C(=O)NC)/c1ccccc1)/Br,19.4258876033,16.9455325289,train
589,C(=C(\C(=O)Nc1ccccc1)/c1ccccc1)/Br,18.1000433608,14.0409292258,train
590,C(=C(\C(=O)N(C)C)/c1ccccc1)/Br,20.8074324276,16.5368920844,train
591,C(=C(\C(=O)OC)/c1ccccc1)/Br,12.0196061135,12.2388161426,train
592,C(=C(\C(=O)c1ccccc1)/c1ccccc1)/Br,18.3300402456,10.9281057289,train
593,C(=C\C(=O)C)/Br,19.3092073469,12.7037379119,train
594,C(=C\C=O)/Br,13.6065848847,11.9128124205,train
595,C(=C\C(=O)N)/Br,19.0200106319,14.4432820254,train
596,C(=C\C(=O)NC)/Br,19.6575336221,15.1876337637,train
597,C(=C\C(=O)Nc1ccccc1)/Br,17.9143339157,11.3360935637,train
598,C(=C\C(=O)N(C)C)/Br,19.7390805055,16.3458782008,train
599,C(=C\C(=O)OC)/Br,19.1411755782,13.8264151118,train
600,C(=C\C(=O)c1ccccc1)/Br,19.6823570526,11.1575231923,train
601,C(=C(\C(=O)C)/C)(/c1ccccc1)\C,33.0119787928,25.4034390556,train
602,C(=C(\C=O)/C)(/c1ccccc1)\C,28.969792171,18.4285652023,train
603,C(=C(\C(=O)N)/C)(/c1ccccc1)\C,36.7018292932,29.7206050906,train
604,C(=C(\C(=O)NC)/C)(/c1ccccc1)\C,37.0336726544,29.2385698829,test
605,C(=C(\C(=O)Nc1ccccc1)/C)(/c1ccccc1)\C,34.265624569,26.2074976926,train
606,C(=C(\C(=O)N(C)C)/C)(/c1ccccc1)\C,38.454242846,35.0851509539,train
607,C(=C(\C(=O)OC)/C)(/c1ccccc1)\C,31.3519313565,25.0154725381,train
608,C(=C(\C(=O)c1ccccc1)/C)(/c1ccccc1)\C,33.1879499016,25.1424497076,train
609,C(=C(\C(=O)C)/Cl)(/c1ccccc1)\C,26.7627409869,17.9304500643,train
610,C(=C(\C=O)/Cl)(/c1ccccc1)\C,22.2684454048,13.3622005458,train
611,C(=C(\C(=O)N)/Cl)(/c1ccccc1)\C,29.7105043565,23.139406836,train
612,C(=C(\C(=O)NC)/Cl)(/c1ccccc1)\C,29.8102456347,25.150714635,train
613,C(=C(\C(=O)Nc1ccccc1)/Cl)(/c1ccccc1)\C,28.9586718964,21.0972167858,train
614,C(=C(\C(=O)N(C)C)/Cl)(/c1ccccc1)\C,31.9096199437,27.1031727129,train
615,C(=C(\C(=O)OC)/Cl)(/c1ccccc1)\C,26.1454251297,19.4952101987,train
616,C(=C(\C(=O)c1ccccc1)/Cl)(/c1ccccc1)\C,27.3075175946,18.6538956967,train
617,C(=C(\C(=O)C)/Br)(/c1ccccc1)\C,28.0698598632,16.4660901907,train
618,C(=C(\C=O)/Br)(/c1ccccc1)\C,21.5991637088,15.5339123164,test
